price_id,product_code,price,price_is_discounted,price_without_discount,currency,date,receipt_quantity,product_name,product_brands,product_categories,product_nutriscore,product_image_url,store_name,store_city,store_country,store_lat,store_lon,created
253,3347430000338,3.19,False,,EUR,2023-11-27,,Sablés a la chataigne,Moulin des moines,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:sweet-snacks', 'en:nuts-and-their-products', 'en:biscuits-and-cakes', 'en:nuts', 'en:biscuits', 'en:chestnuts', 'en:shortbread-cookies']",d,https://images.openfoodfacts.org/images/products/334/743/000/0338/front_fr.18.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:43:49.289911Z
254,3347430000345,4.85,False,,EUR,2023-11-27,,RIZ NOIR VENERE,Moulin des moines,[],unknown,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:43:50.478927Z
255,3347430002967,2.98,False,,EUR,2023-11-27,,Mélange des incas,Moulin des moines,[],unknown,https://images.openfoodfacts.org/images/products/334/743/000/2967/front_fr.8.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:43:51.654153Z
256,3347430004978,2.65,False,,EUR,2023-11-27,,Farine de riz blanc,Moulin des Moines,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:flours', 'en:cereal-flours', 'en:rice-flours']",b,https://images.openfoodfacts.org/images/products/334/743/000/4978/front_fr.38.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:43:52.842838Z
257,3347430005173,2.73,False,,EUR,2023-11-27,,Chili non carne,Moulin Des Moines,[],unknown,https://images.openfoodfacts.org/images/products/334/743/000/5173/front_fr.4.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:43:54.134501Z
258,3347430006309,2.23,False,,EUR,2023-11-27,,Boudoirs d’épeautre,Moulins Des Moines,"['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:dry-biscuits', 'en:sponge-fingers-biscuit']",d,https://images.openfoodfacts.org/images/products/334/743/000/6309/front_fr.4.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:43:55.382937Z
259,3347430007436,2.86,False,,EUR,2023-11-27,,Risotto aux cepes,Moulin des moines,"['en:meals', 'en:rice-dishes', 'en:risottos', 'en:vegetable-risottos', 'en:mushroom-risottos', 'en:risottos-with-porcini-mushrooms']",b,https://images.openfoodfacts.org/images/products/334/743/000/7436/front_fr.4.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:43:56.682827Z
260,3347430007474,2.97,False,,EUR,2023-11-27,,Taboulé,Moulin des moines,"['en:meals', 'en:tabbouleh']",a,https://images.openfoodfacts.org/images/products/334/743/000/7474/front_fr.15.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:43:57.862320Z
261,3347430008488,1.31,False,,EUR,2023-11-27,,Chapelure de blé,Moulin des moines,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:bread-crumbs', 'en:wheat-crumbs']",d,https://images.openfoodfacts.org/images/products/334/743/000/8488/front_fr.3.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:43:59.037635Z
262,3347430011266,2.08,False,,EUR,2023-11-27,,Crème de riz précuite,Moulin des moines,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:seeds', 'en:cereals-and-their-products', 'en:cereal-grains', 'en:rices', 'en:plant-based-creams', 'en:plant-based-creams-for-cooking', 'en:rice-based-creams-for-cooking']",b,https://images.openfoodfacts.org/images/products/334/743/001/1266/front_fr.4.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:00.230244Z
263,3347430011433,2.62,False,,EUR,2023-11-27,,Biscuits Epeautre Noisettes Et Fruits,Moulin des moines,[],unknown,https://images.openfoodfacts.org/images/products/334/743/001/1433/front_fr.8.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:01.409434Z
264,3347430013406,1.9,False,,EUR,2023-11-27,,Palmiers,Moulin des moines,"['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:flaky-biscuits', 'en:palmiers']",e,https://images.openfoodfacts.org/images/products/334/743/001/3406/front_fr.23.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:02.596138Z
265,3347430014274,1.87,False,,EUR,2023-11-27,,Gressins aux trois graines,Moulin Des Moines,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:breadsticks']",c,https://images.openfoodfacts.org/images/products/334/743/001/4274/front_fr.4.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:03.772539Z
266,3347430015493,2.94,False,,EUR,2023-11-27,,Poudre à lever bio,Moulin des Moines,"['en:food-additives', 'fr:poudres-a-lever']",not-applicable,https://images.openfoodfacts.org/images/products/334/743/001/5493/front_fr.4.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:04.955174Z
267,3347430016711,6.3,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:06.139793Z
268,3347430017800,2.66,False,,EUR,2023-11-27,,Tofu bio nature,Moulin des moines,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:meat-alternatives', 'en:tofu', 'en:plain-tofu']",a,https://images.openfoodfacts.org/images/products/334/743/001/7800/front_fr.33.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:07.317633Z
269,3347430017817,2.72,False,,EUR,2023-11-27,,Tofu Bio Fumé,Moulin Des Moines,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:meat-alternatives', 'en:tofu', 'en:smoked-tofu']",a,https://images.openfoodfacts.org/images/products/334/743/001/7817/front_fr.23.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:08.496950Z
270,3347430018517,3.67,False,,EUR,2023-11-27,,Pesto d'ail des ours bio,Moulin des moines,"['en:condiments', 'en:sauces', 'en:pestos', 'en:groceries']",e,https://images.openfoodfacts.org/images/products/334/743/001/8517/front_fr.4.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:09.686983Z
271,3347430018524,4.33,False,,EUR,2023-11-27,,Harissa Bio,Moulin des moines,"['en:condiments', 'en:sauces', 'en:harissa-sauces', 'en:groceries']",d,https://images.openfoodfacts.org/images/products/334/743/001/8524/front_fr.4.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:10.911266Z
272,3347430019293,2.49,False,,EUR,2023-11-27,,Biscuits petit dejeuner  aux graines et pepites de chocolat,Moulin des moines,"['en:snacks', 'en:breakfasts', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits-and-crackers', 'en:biscuits', 'en:chocolate-biscuits', 'en:dry-biscuits', 'en:breakfast-biscuit']",d,https://images.openfoodfacts.org/images/products/334/743/001/9293/front_fr.4.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:12.160365Z
273,3347430019507,2.51,False,,EUR,2023-11-27,,Ail des Ours,Moulin des moines,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fruits-and-vegetables-based-foods', 'en:condiments', 'en:vegetables-based-foods', 'en:culinary-plants', 'en:garlic-and-their-products', 'en:variety-packs', 'en:herbs-spices-extracts-variety-packs', 'fr:ail-des-ours']",a,https://images.openfoodfacts.org/images/products/334/743/001/9507/front_fr.21.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:13.340603Z
274,3347430019828,3.3,False,,EUR,2023-11-27,,Pain d'épices bio à l'ancienne,Moulin des moines,"['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:gingerbreads', 'en:gingerbread-blocks']",d,https://images.openfoodfacts.org/images/products/334/743/001/9828/front_fr.3.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:14.522750Z
275,3347430020206,6.53,False,,EUR,2023-11-27,,Farine de châtaigne,Moulin des Moines,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:flours', 'en:nuts-and-their-products', 'en:nut-flours', 'en:chestnut-flours']",c,https://images.openfoodfacts.org/images/products/334/743/002/0206/front_fr.30.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:15.706435Z
276,3347430020510,2.28,False,,EUR,2023-11-27,,Farine de seigle foncé T150,Moulin des moines,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:flours', 'en:cereal-flours', 'en:rye-flours', 'fr:farines-de-seigle-t150']",a,https://images.openfoodfacts.org/images/products/334/743/002/0510/front_fr.11.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:16.879914Z
277,3347430021234,3.67,False,,EUR,2023-11-27,,Pesto au basilic,Moulin des Moines,"['en:condiments', 'en:sauces', 'en:pestos', 'en:green-pestos', 'en:groceries']",e,https://images.openfoodfacts.org/images/products/334/743/002/1234/front_fr.4.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:18.053263Z
278,3347430021432,2.22,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:19.235060Z
279,3347430021722,2.44,False,,EUR,2023-11-27,,Noix de coco râpée,Moulin des moines,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fruits-and-vegetables-based-foods', 'en:fruits-based-foods', 'en:dried-products', 'en:fruits', 'en:dried-plant-based-foods', 'en:tropical-fruits', 'en:dried-fruits', 'en:coconuts', 'en:grated-coconut']",d,https://images.openfoodfacts.org/images/products/334/743/002/1722/front_fr.3.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:20.426643Z
280,3347430021975,3.56,False,,EUR,2023-11-27,,Riz Thai Blanc,Moulin des moines,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:seeds', 'en:cereals-and-their-products', 'en:cereal-grains', 'en:rices', 'en:aromatic-rices', 'en:indica-rices', 'en:long-grain-rices', 'en:jasmine-rice', 'en:white-rices', 'en:white-jasmine-rices']",c,https://images.openfoodfacts.org/images/products/334/743/002/1975/front_fr.12.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:21.613653Z
281,3347430022095,2.86,False,,EUR,2023-11-27,,Risotto aux légumes,Moulin des moines,"['en:meals', 'en:rice-dishes', 'en:risottos', 'en:vegetable-risottos']",a,https://images.openfoodfacts.org/images/products/334/743/002/2095/front_fr.3.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:22.790180Z
282,3347430022248,3.17,False,,EUR,2023-11-27,,Lin brun,Moulin des moines,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:seeds', 'en:cereals-and-their-products', 'en:cereal-grains', 'en:flax-seeds', 'en:brown-flax-seeds']",unknown,https://images.openfoodfacts.org/images/products/334/743/002/2248/front_fr.5.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:23.971435Z
283,3347430022460,1.65,False,,EUR,2023-11-27,,Bretzels d'épeautre à l'huile d'olive,Moulin des moines,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:salty-snacks', 'en:appetizers', 'en:biscuits-and-crackers', 'en:crackers-appetizers', 'en:plain-salty-snacks', 'en:pretzel']",d,https://images.openfoodfacts.org/images/products/334/743/002/2460/front_fr.37.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:25.148735Z
284,3347430022477,2.77,False,,EUR,2023-11-27,,Cookies épeautre,Moulin des moines,"['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits']",e,https://images.openfoodfacts.org/images/products/334/743/002/2477/front_fr.13.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:26.335939Z
285,3347430023504,8.07,False,,EUR,2023-11-27,,Père Noël étoile chocolat noir,Moulin des moines,"['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:festive-foods', 'en:chocolates', 'en:dark-chocolates', 'en:easter-food']",d,https://images.openfoodfacts.org/images/products/334/743/002/3504/front_fr.3.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:27.521696Z
286,3347430023665,7.05,False,,EUR,2023-11-27,,Renne chocolat au lait,Moulin des moines,"['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:festive-foods', 'en:chocolates', 'en:milk-chocolates', 'en:easter-food']",e,https://images.openfoodfacts.org/images/products/334/743/002/3665/front_fr.3.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:28.723387Z
287,3347430024037,7.7,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:29.929400Z
288,3347430024297,4.74,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:31.163286Z
289,3347431805482,3.67,False,,EUR,2023-11-27,,Fécule (amidon) de pomme de terre,Moulin des moines,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:potatoes', 'en:starches', 'en:potato-starches']",c,https://images.openfoodfacts.org/images/products/334/743/180/5482/front_fr.15.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:32.348638Z
290,3347431913316,2.41,False,,EUR,2023-11-27,,Corn Flakes Pétales De Maïs Bio,Naturaline,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:extruded-cereals', 'en:extruded-flakes', 'en:corn-flakes']",d,https://images.openfoodfacts.org/images/products/334/743/191/3316/front_fr.11.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:33.555504Z
291,3347431924022,9.1,False,,EUR,2023-11-27,,Flocons De Châtaigne,"Moulin des Moines, Natur'line","['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fruits-and-vegetables-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'fr:flocons-de-chataigne']",c,https://images.openfoodfacts.org/images/products/334/743/192/4022/front_fr.14.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:34.735720Z
292,3347431930313,3.5,False,,EUR,2023-11-27,,Muesli quinoa chocolat,Naturaline,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:mueslis', 'en:mueslis-with-chocolate']",a,https://images.openfoodfacts.org/images/products/334/743/193/0313/front_fr.44.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:35.909285Z
293,3347432021805,4.35,False,,EUR,2023-11-27,,CORNICHON AIGRE-DOUX FINS,Moulin Des Moines,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fruits-and-vegetables-based-foods', 'en:canned-foods', 'en:vegetables-based-foods', 'en:canned-plant-based-foods', 'en:pickles', 'en:canned-vegetables', 'en:plant-based-pickles', 'en:pickled-vegetables', 'en:pickled-cucumbers', 'en:gherkins', 'en:gherkins-in-sweet-and-sour-sauce']",d,https://images.openfoodfacts.org/images/products/334/743/202/1805/front_fr.4.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:37.130979Z
294,3347432601304,2.22,False,,EUR,2023-11-27,,Terrine végétale potimarron curry,Moulin des moines,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:spreads', 'en:plant-based-spreads', 'en:plant-based-pates']",c,https://images.openfoodfacts.org/images/products/334/743/260/1304/front_fr.3.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:38.346125Z
295,3347432601403,2.22,False,,EUR,2023-11-27,,Terrine végétale Olives noires Bio,Moulin des moines,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:spreads', 'en:plant-based-spreads', 'en:plant-based-pates']",c,https://images.openfoodfacts.org/images/products/334/743/260/1403/front_fr.3.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:39.526696Z
296,3347432601700,2.22,False,,EUR,2023-11-27,,Terrine vegetale champignons,,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:spreads', 'en:plant-based-spreads', 'en:plant-based-pates']",c,https://images.openfoodfacts.org/images/products/334/743/260/1700/front_fr.10.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:40.713018Z
297,3347432601809,2.22,False,,EUR,2023-11-27,,Terrine végétale Provençale Bio,,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:spreads', 'en:plant-based-spreads', 'en:plant-based-pates']",c,https://images.openfoodfacts.org/images/products/334/743/260/1809/front_fr.8.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:41.888395Z
298,3347432601816,5.01,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:43.068984Z
299,3347434889816,2.89,False,,EUR,2023-11-27,,Paella aux légumes,Moulin des moines,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fruits-and-vegetables-based-foods', 'en:vegetables-based-foods', 'en:meals', 'en:vegetables', 'en:meals-with-meat', 'en:rice-dishes', 'en:paella']",b,https://images.openfoodfacts.org/images/products/334/743/488/9816/front_fr.15.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:44.239372Z
300,3347434889908,2.89,False,,EUR,2023-11-27,,3 lentilles aux légumes,naturaline,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:legumes', 'en:seeds', 'en:legume-seeds', 'en:pulses', 'en:lentils']",a,https://images.openfoodfacts.org/images/products/334/743/488/9908/front_fr.15.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:45.533363Z
301,3347436000233,9.18,False,,EUR,2023-11-27,,Éléphant chocolat au lait,Moulin des moines,"['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:festive-foods', 'en:chocolates', 'en:milk-chocolates', 'en:easter-food']",e,https://images.openfoodfacts.org/images/products/334/743/600/0233/front_fr.3.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:56.760216Z
302,3347436002299,2.4,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:57.934029Z
303,3347437054419,2.9,False,,EUR,2023-11-27,,Speculoos d'épeautre,Moulin des moines,"['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:speculoos']",e,https://images.openfoodfacts.org/images/products/334/743/705/4419/front_en.6.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:44:59.115398Z
304,3347437059315,4.34,False,,EUR,2023-11-27,,Madeleines with wholemeal spelt flour,"Moulin Des Moines, Naturline","['en:snacks', 'en:breakfasts', 'en:desserts', 'en:sweet-snacks', 'en:frozen-foods', 'en:biscuits-and-cakes', 'en:cakes', 'en:madeleines', 'en:sponge-cakes', 'en:long-madeleines', 'en:plain-madeleines']",d,https://images.openfoodfacts.org/images/products/334/743/705/9315/front_fr.26.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:45:00.292443Z
305,3347437756313,4.04,False,,EUR,2023-11-27,,Biscottes épeautre,Moulin des Moines,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:rusks', 'en:spelt-rusks']",d,https://images.openfoodfacts.org/images/products/334/743/775/6313/front_fr.34.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:45:01.478139Z
306,3347439517523,3.63,False,,EUR,2023-11-27,,Biscottes epeautre chataigne,Moulin des moines,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:breads', 'en:rusks']",c,https://images.openfoodfacts.org/images/products/334/743/951/7523/front_fr.22.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:45:02.666970Z
307,3347439950016,2.77,False,,EUR,2023-11-27,,Vinaigre Doux de cidre Bio,Moulin Des Moines,"['en:condiments', 'en:vinegars', 'en:cider-vinegars', 'en:groceries']",not-applicable,https://images.openfoodfacts.org/images/products/334/743/995/0016/front_fr.23.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:45:03.845055Z
308,3347439950115,3.32,False,,EUR,2023-11-27,,Vinaigre de vin rouge bio,Moulin des moines,"['en:condiments', 'en:vinegars', 'en:wine-vinegars', 'en:red-wine-vinegars']",not-applicable,https://images.openfoodfacts.org/images/products/334/743/995/0115/front_fr.4.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:45:05.021708Z
309,3347439950245,3.3,False,,EUR,2023-11-27,,Gomasio,Moulin Des Moines,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:condiments', 'en:seeds', 'en:cereals-and-their-products', 'en:cereal-grains', 'en:sesame', 'en:gomasio', 'en:toasted-sesame']",d,https://images.openfoodfacts.org/images/products/334/743/995/0245/front_fr.22.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:45:06.232457Z
310,3347439950269,9.36,False,,EUR,2023-11-27,,Huile de sesame,Moulin des moines,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:fats', 'en:cereals-and-their-products', 'en:vegetable-fats', 'en:vegetable-oils', 'en:cereal-oils', 'en:sesame-oils']",c,https://images.openfoodfacts.org/images/products/334/743/995/0269/front_fr.18.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:45:07.408514Z
311,3347439950511,3.35,False,,EUR,2023-11-27,,Vinaigre De Vin Blanc,Moulin des moines,"['en:condiments', 'en:vinegars', 'en:wine-vinegars', 'en:white-wine-vinegars']",not-applicable,https://images.openfoodfacts.org/images/products/334/743/995/0511/front_fr.14.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:45:08.603497Z
312,3381661000330,30.5,False,,EUR,2023-11-27,,,,[],,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:45:09.827538Z
313,3384630300103,5.37,False,,EUR,2023-11-27,,Petite tomme de chèvre,"Giralp,Laiterie du Mont-Aiguille","['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:mountain-products', 'en:goat-cheeses', 'en:mountain-cheeses', 'en:tomme-cheese-from-cow-s-milk']",a,https://images.openfoodfacts.org/images/products/338/463/030/0103/front_fr.10.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:45:11.004555Z
314,3384630400469,2.12,False,,EUR,2023-11-27,,Yaourts aux citrons,,[],unknown,https://images.openfoodfacts.org/images/products/338/463/040/0469/front_fr.4.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:45:12.216200Z
315,3384630400605,2.95,False,,EUR,2023-11-27,,crème douce épaisse,Giralp,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:creams', 'en:fermented-creams', 'fr:cremes-fraiches']",d,https://images.openfoodfacts.org/images/products/338/463/040/0605/front_fr.3.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:45:13.455706Z
316,3384630420023,4.83,False,,EUR,2023-11-27,,Yaourt brebis,Giralp,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:sheep-milk-yogurts']",a,https://images.openfoodfacts.org/images/products/338/463/042/0023/front_fr.22.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:45:14.710434Z
317,3384630420054,2.61,False,,EUR,2023-11-27,,Yaourt nature au lait des alpes,,[],unknown,https://images.openfoodfacts.org/images/products/338/463/042/0054/front_fr.4.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:45:15.885264Z
318,3384630420139,2.0,False,,EUR,2023-11-27,,Yaourt au lait des Alpes,,[],unknown,https://images.openfoodfacts.org/images/products/338/463/042/0139/front_fr.18.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:45:17.054051Z
319,3384630500299,0.9,False,,EUR,2023-11-27,,Yaourt au lait des Alpes myrtille,"giralp,Laiterie du Mont Aiguille","['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:fruit-yogurts']",c,https://images.openfoodfacts.org/images/products/338/463/050/0299/front_fr.11.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:45:18.227030Z
320,3384630500404,4.38,False,,EUR,2023-11-27,,Petite tomme bio du Trièves,"Giralp, Laiterie du Mont-Aiguille","['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:mountain-products', 'en:mountain-cheeses', 'en:tomme-cheese-from-cow-s-milk']",d,https://images.openfoodfacts.org/images/products/338/463/050/0404/front_fr.3.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:45:19.395897Z
321,3384630526473,4.38,False,,EUR,2023-11-27,,Le Trois Pis 45% mg,Laiterie du Mont Aiguille,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses']",e,https://images.openfoodfacts.org/images/products/338/463/052/6473/front_fr.5.400.jpg,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:45:20.579646Z
322,3384635137407,3.83,False,,EUR,2023-11-27,,Fromage blanc au lait entier 40% 6 x,,[],unknown,,L'Éléfàn,Grenoble,France,45.1750672,5.7304083,2023-11-27T11:45:21.748349Z
